pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,trip_minutes,pickup_hour,pickup_dayofweek,tip_pct
2019-03-10 16:38:09,2019-03-10 17:03:03,1,2.4,17.0,4.25,0.0,25.55,yellow,credit card,East Village,Lenox Hill West,Manhattan,Manhattan,24.9,16,Sunday,0.25
2019-03-22 01:17:50,2019-03-22 01:30:05,1,2.3,10.0,2.76,0.0,16.56,yellow,credit card,Murray Hill,West Village,Manhattan,Manhattan,12.25,1,Friday,0.27599999999999997
2019-03-16 20:41:56,2019-03-16 21:01:01,1,2.24,13.0,3.36,0.0,20.16,yellow,credit card,Meatpacking/West Village West,Murray Hill,Manhattan,Manhattan,19.083333333333332,20,Saturday,0.25846153846153846
2019-03-07 08:00:37,2019-03-07 08:17:09,1,1.94,12.0,1.0,0.0,16.3,yellow,credit card,Lincoln Square East,Midtown Center,Manhattan,Manhattan,16.533333333333335,8,Thursday,0.08333333333333333
2019-03-01 04:34:21,2019-03-01 04:37:26,1,0.8,5.0,2.2,0.0,11.0,yellow,credit card,Times Sq/Theatre District,Penn Station/Madison Sq West,Manhattan,Manhattan,3.0833333333333335,4,Friday,0.44000000000000006
2019-03-14 21:38:23,2019-03-14 21:59:57,1,4.96,20.5,4.86,0.0,29.16,yellow,credit card,Financial District North,Midtown South,Manhattan,Manhattan,21.566666666666666,21,Thursday,0.23707317073170733
2019-03-23 23:11:00,2019-03-23 23:29:19,1,4.4,16.5,0.0,0.0,20.3,yellow,cash,Downtown Brooklyn/MetroTech,West Chelsea/Hudson Yards,Brooklyn,Manhattan,18.316666666666666,23,Saturday,0.0
2019-03-27 09:22:23,2019-03-27 09:27:39,1,1.2,6.0,2.3,0.0,11.6,yellow,credit card,Clinton West,Central Park,Manhattan,Manhattan,5.266666666666667,9,Wednesday,0.3833333333333333
2019-03-26 09:55:06,2019-03-26 10:08:32,1,1.2,9.5,1.28,0.0,14.08,yellow,credit card,Flatiron,Midtown South,Manhattan,Manhattan,13.433333333333334,9,Tuesday,0.13473684210526315
2019-03-06 20:24:07,2019-03-06 20:33:04,1,1.17,7.5,0.0,0.0,11.3,yellow,cash,Lenox Hill East,Sutton Place/Turtle Bay North,Manhattan,Manhattan,8.95,20,Wednesday,0.0
2019-03-01 16:58:58,2019-03-01 17:13:43,4,1.8,10.5,0.0,0.0,14.8,yellow,cash,East Chelsea,Flatiron,Manhattan,Manhattan,14.75,16,Friday,0.0
2019-03-18 00:12:29,2019-03-18 00:31:33,1,3.9,16.0,0.0,0.0,19.8,yellow,cash,East Village,East Williamsburg,Manhattan,Brooklyn,19.066666666666666,0,Monday,0.0
2019-03-02 17:20:18,2019-03-02 17:24:41,1,1.13,5.5,0.0,0.0,8.8,yellow,cash,Upper East Side North,East Harlem North,Manhattan,Manhattan,4.383333333333334,17,Saturday,0.0
2019-03-25 19:31:15,2019-03-25 19:36:58,1,1.1,6.0,2.05,0.0,12.35,yellow,credit card,Lenox Hill West,Yorkville West,Manhattan,Manhattan,5.716666666666667,19,Monday,0.3416666666666666
2019-03-11 19:48:44,2019-03-11 19:52:02,3,0.4,4.0,1.11,0.0,6.91,yellow,credit card,Manhattan Valley,Bloomingdale,Manhattan,Manhattan,3.3,19,Monday,0.2775
2019-03-26 23:15:44,2019-03-26 23:21:17,2,1.19,6.0,1.96,0.0,11.76,yellow,credit card,Union Sq,West Village,Manhattan,Manhattan,5.55,23,Tuesday,0.32666666666666666
2019-03-30 21:54:45,2019-03-30 21:58:44,1,0.8,5.0,1.0,0.0,9.8,yellow,credit card,Manhattan Valley,Upper West Side North,Manhattan,Manhattan,3.9833333333333334,21,Saturday,0.2
2019-03-03 08:52:15,2019-03-03 08:54:35,1,0.82,4.5,1.0,0.0,8.8,yellow,credit card,Sutton Place/Turtle Bay North,Lenox Hill West,Manhattan,Manhattan,2.3333333333333335,8,Sunday,0.2222222222222222
2019-03-05 14:19:19,2019-03-05 14:38:29,5,1.55,12.5,3.16,0.0,18.96,yellow,credit card,Penn Station/Madison Sq West,Midtown East,Manhattan,Manhattan,19.166666666666668,14,Tuesday,0.2528
2019-03-24 17:29:22,2019-03-24 18:04:25,1,6.3,27.5,0.0,0.0,30.8,yellow,credit card,Murray Hill,Williamsburg (South Side),Manhattan,Brooklyn,35.05,17,Sunday,0.0
2019-03-15 08:19:13,2019-03-15 09:06:10,1,10.54,40.0,12.26,5.76,61.32,yellow,credit card,Times Sq/Theatre District,LaGuardia Airport,Manhattan,Queens,46.95,8,Friday,0.3065
2019-03-14 01:33:26,2019-03-14 01:45:58,1,4.17,14.5,3.66,0.0,21.96,yellow,credit card,Lower East Side,Midtown Center,Manhattan,Manhattan,12.533333333333333,1,Thursday,0.2524137931034483
2019-03-19 20:13:26,2019-03-19 20:16:31,3,0.6,4.0,1.17,0.0,8.97,yellow,credit card,West Village,Greenwich Village South,Manhattan,Manhattan,3.0833333333333335,20,Tuesday,0.2925
2019-03-07 18:38:42,2019-03-07 18:50:28,1,1.9,9.5,2.75,0.0,16.55,yellow,credit card,Sutton Place/Turtle Bay North,Yorkville East,Manhattan,Manhattan,11.766666666666667,18,Thursday,0.2894736842105263
2019-03-26 20:20:25,2019-03-26 20:24:43,1,0.63,5.0,1.76,0.0,10.56,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan,4.3,20,Tuesday,0.352
2019-03-24 11:24:51,2019-03-24 11:40:08,1,6.95,21.0,4.86,0.0,29.16,yellow,credit card,East Harlem North,Little Italy/NoLiTa,Manhattan,Manhattan,15.283333333333333,11,Sunday,0.23142857142857146
2019-03-23 19:41:05,2019-03-23 19:52:03,1,1.11,8.5,2.36,0.0,14.16,yellow,credit card,Times Sq/Theatre District,UN/Turtle Bay South,Manhattan,Manhattan,10.966666666666667,19,Saturday,0.2776470588235294
2019-03-06 07:09:31,2019-03-06 07:16:26,1,1.33,7.0,2.06,0.0,12.36,yellow,credit card,Yorkville West,Central Park,Manhattan,Manhattan,6.916666666666667,7,Wednesday,0.2942857142857143
2019-03-10 10:27:55,2019-03-10 10:31:06,5,0.63,4.5,1.56,0.0,9.36,yellow,credit card,Clinton East,Times Sq/Theatre District,Manhattan,Manhattan,3.183333333333333,10,Sunday,0.3466666666666667
2019-03-25 23:43:07,2019-03-25 23:53:36,1,2.21,10.0,2.0,0.0,15.8,yellow,credit card,Upper West Side North,Lincoln Square West,Manhattan,Manhattan,10.483333333333333,23,Monday,0.2
2019-03-24 00:44:57,2019-03-24 00:50:04,1,1.2,6.0,1.95,0.0,11.75,yellow,credit card,Clinton East,East Chelsea,Manhattan,Manhattan,5.116666666666666,0,Sunday,0.325
2019-03-02 23:52:13,2019-03-03 00:03:03,2,1.3,8.5,2.45,0.0,14.75,yellow,credit card,Greenwich Village North,Gramercy,Manhattan,Manhattan,10.833333333333334,23,Saturday,0.2882352941176471
2019-03-10 11:40:26,2019-03-10 11:57:05,2,2.66,12.5,2.0,0.0,17.8,yellow,credit card,Upper East Side South,Gramercy,Manhattan,Manhattan,16.65,11,Sunday,0.16
2019-03-03 19:55:46,2019-03-03 20:00:51,2,1.04,5.5,1.76,0.0,10.56,yellow,credit card,Flatiron,Hudson Sq,Manhattan,Manhattan,5.083333333333333,19,Sunday,0.32
2019-03-21 01:03:46,2019-03-21 01:11:46,1,2.3,10.0,0.0,0.0,13.8,yellow,cash,Lower East Side,Williamsburg (North Side),Manhattan,Brooklyn,8.0,1,Thursday,0.0
2019-03-31 09:46:28,2019-03-31 09:59:19,1,3.41,12.5,1.0,0.0,16.8,yellow,credit card,Penn Station/Madison Sq West,Upper East Side North,Manhattan,Manhattan,12.85,9,Sunday,0.08
2019-03-08 21:21:11,2019-03-08 21:36:12,1,3.2,12.5,2.0,0.0,18.3,yellow,credit card,Garment District,Yorkville West,Manhattan,Manhattan,15.016666666666667,21,Friday,0.16
2019-03-06 11:21:48,2019-03-06 11:28:03,1,0.55,5.5,1.76,0.0,10.56,yellow,credit card,Yorkville West,Lenox Hill West,Manhattan,Manhattan,6.25,11,Wednesday,0.32
2019-03-05 21:37:44,2019-03-05 21:47:19,2,1.47,8.0,2.36,0.0,14.16,yellow,credit card,East Village,Union Sq,Manhattan,Manhattan,9.583333333333334,21,Tuesday,0.295
2019-03-02 20:35:28,2019-03-02 20:49:47,1,4.23,14.0,0.0,0.0,15.3,yellow,cash,LaGuardia Airport,Long Island City/Queens Plaza,Queens,Queens,14.316666666666666,20,Saturday,0.0
2019-03-30 18:22:55,2019-03-30 18:33:31,1,1.54,9.0,2.46,0.0,14.76,yellow,credit card,Lower East Side,Kips Bay,Manhattan,Manhattan,10.6,18,Saturday,0.2733333333333333
2019-03-07 17:27:34,2019-03-07 18:13:45,1,6.6,30.0,0.0,0.0,31.8,yellow,credit card,Downtown Brooklyn/MetroTech,Bensonhurst West,Brooklyn,Brooklyn,46.18333333333333,17,Thursday,0.0
2019-03-07 15:39:11,2019-03-07 15:44:31,3,0.7,5.5,1.76,0.0,10.56,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan,5.333333333333333,15,Thursday,0.32
2019-03-28 08:21:02,2019-03-28 08:38:34,1,2.12,12.5,0.0,0.0,15.8,yellow,cash,East Village,Flatiron,Manhattan,Manhattan,17.533333333333335,8,Thursday,0.0
2019-03-07 13:02:20,2019-03-07 13:31:13,2,1.7,17.5,4.15,0.0,24.95,yellow,credit card,Penn Station/Madison Sq West,Midtown East,Manhattan,Manhattan,28.883333333333333,13,Thursday,0.23714285714285716
2019-03-19 11:34:17,2019-03-19 11:44:36,1,1.87,8.0,0.0,0.0,11.3,yellow,cash,Upper West Side North,Lincoln Square East,Manhattan,Manhattan,10.316666666666666,11,Tuesday,0.0
2019-03-12 09:49:24,2019-03-12 10:04:38,6,0.97,10.0,2.66,0.0,15.96,yellow,credit card,Midtown East,Murray Hill,Manhattan,Manhattan,15.233333333333333,9,Tuesday,0.266
2019-03-29 10:12:47,2019-03-29 10:46:28,1,3.53,22.0,1.0,0.0,26.3,yellow,credit card,Yorkville East,Times Sq/Theatre District,Manhattan,Manhattan,33.68333333333333,10,Friday,0.045454545454545456
2019-03-02 01:17:14,2019-03-02 01:36:17,1,3.55,14.5,2.5,0.0,20.8,yellow,credit card,Clinton East,Lower East Side,Manhattan,Manhattan,19.05,1,Saturday,0.1724137931034483
2019-03-13 21:19:22,2019-03-13 21:28:57,1,1.8,8.5,2.45,0.0,14.75,yellow,credit card,Union Sq,Sutton Place/Turtle Bay North,Manhattan,Manhattan,9.583333333333334,21,Wednesday,0.2882352941176471
2019-03-21 06:11:24,2019-03-21 06:25:22,1,2.35,11.0,3.58,0.0,17.88,yellow,credit card,Times Sq/Theatre District,Gramercy,Manhattan,Manhattan,13.966666666666667,6,Thursday,0.32545454545454544
2019-03-17 12:53:40,2019-03-17 13:35:57,1,3.44,25.5,5.76,0.0,34.56,yellow,credit card,Garment District,Upper East Side North,Manhattan,Manhattan,42.28333333333333,12,Sunday,0.22588235294117645
2019-03-16 21:38:23,2019-03-16 21:42:25,1,0.62,4.5,0.0,0.0,8.3,yellow,cash,Clinton West,Clinton East,Manhattan,Manhattan,4.033333333333333,21,Saturday,0.0
2019-03-27 22:08:33,2019-03-27 22:17:03,1,1.2,7.5,2.25,0.0,13.55,yellow,credit card,Midtown North,Lincoln Square West,Manhattan,Manhattan,8.5,22,Wednesday,0.3
2019-03-12 22:25:07,2019-03-12 22:33:04,4,1.74,8.0,1.0,0.0,12.8,yellow,credit card,East Village,Hudson Sq,Manhattan,Manhattan,7.95,22,Tuesday,0.125
2019-03-11 06:16:57,2019-03-11 06:30:36,1,4.4,14.5,1.78,0.0,19.58,yellow,credit card,Lincoln Square East,TriBeCa/Civic Center,Manhattan,Manhattan,13.65,6,Monday,0.12275862068965518
2019-03-09 18:37:06,2019-03-09 18:42:32,1,1.22,6.0,2.32,0.0,11.62,yellow,credit card,World Trade Center,Hudson Sq,Manhattan,Manhattan,5.433333333333334,18,Saturday,0.38666666666666666
2019-03-19 07:16:42,2019-03-19 07:27:21,1,2.0,9.5,3.2,0.0,16.0,yellow,credit card,SoHo,Murray Hill,Manhattan,Manhattan,10.65,7,Tuesday,0.3368421052631579
2019-03-12 22:37:37,2019-03-12 22:43:19,2,1.0,6.0,1.95,0.0,11.75,yellow,credit card,Upper East Side South,Central Park,Manhattan,Manhattan,5.7,22,Tuesday,0.325
2019-03-09 19:17:01,2019-03-09 19:21:59,1,0.94,5.5,1.32,0.0,10.12,yellow,credit card,Penn Station/Madison Sq West,Midtown Center,Manhattan,Manhattan,4.966666666666667,19,Saturday,0.24000000000000002
2019-03-20 18:00:57,2019-03-20 18:06:41,1,1.13,6.5,0.0,0.0,10.8,yellow,cash,Upper West Side North,Lincoln Square East,Manhattan,Manhattan,5.733333333333333,18,Wednesday,0.0
2019-03-03 17:54:59,2019-03-03 17:59:25,2,0.4,4.5,1.0,0.0,8.8,yellow,credit card,Yorkville West,Yorkville West,Manhattan,Manhattan,4.433333333333334,17,Sunday,0.2222222222222222
2019-03-11 13:58:50,2019-03-11 14:04:51,1,0.7,5.5,0.0,0.0,8.8,yellow,cash,Union Sq,Murray Hill,Manhattan,Manhattan,6.016666666666667,13,Monday,0.0
2019-03-21 13:18:35,2019-03-21 13:41:06,1,2.2,15.0,3.65,0.0,21.95,yellow,credit card,Union Sq,Lenox Hill East,Manhattan,Manhattan,22.516666666666666,13,Thursday,0.24333333333333332
2019-03-19 06:12:12,2019-03-19 06:17:15,1,1.76,7.0,2.06,0.0,12.36,yellow,credit card,Upper East Side North,Midtown East,Manhattan,Manhattan,5.05,6,Tuesday,0.2942857142857143
2019-03-15 05:56:33,2019-03-15 05:59:09,1,0.56,4.0,0.0,0.0,7.8,yellow,cash,Yorkville East,Lenox Hill East,Manhattan,Manhattan,2.6,5,Friday,0.0
2019-03-08 09:09:06,2019-03-08 09:28:53,1,1.29,12.5,0.0,0.0,15.8,yellow,cash,Gramercy,Midtown East,Manhattan,Manhattan,19.783333333333335,9,Friday,0.0
2019-03-07 17:56:18,2019-03-07 18:10:01,3,1.79,10.0,0.0,0.0,14.3,yellow,cash,Little Italy/NoLiTa,Murray Hill,Manhattan,Manhattan,13.716666666666667,17,Thursday,0.0
2019-03-23 12:24:57,2019-03-23 12:38:10,1,0.9,9.5,0.0,0.0,12.8,yellow,cash,Penn Station/Madison Sq West,Union Sq,Manhattan,Manhattan,13.216666666666667,12,Saturday,0.0
2019-03-09 16:19:02,2019-03-09 16:30:39,2,1.8,9.5,2.55,0.0,15.35,yellow,credit card,Lincoln Square East,Upper West Side North,Manhattan,Manhattan,11.616666666666667,16,Saturday,0.26842105263157895
2019-03-16 11:42:35,2019-03-16 11:51:33,1,1.0,7.5,2.15,0.0,12.95,yellow,credit card,Battery Park City,Financial District North,Manhattan,Manhattan,8.966666666666667,11,Saturday,0.2866666666666667
2019-03-19 13:05:19,2019-03-19 13:09:42,1,0.25,4.5,0.0,0.0,7.8,yellow,cash,Times Sq/Theatre District,Times Sq/Theatre District,Manhattan,Manhattan,4.383333333333334,13,Tuesday,0.0
2019-03-28 08:21:02,2019-03-28 09:33:10,6,15.73,52.0,11.06,0.0,66.36,yellow,credit card,JFK Airport,Central Park,Queens,Manhattan,72.13333333333334,8,Thursday,0.2126923076923077
2019-03-29 09:27:54,2019-03-29 09:41:28,1,1.0,9.5,0.0,0.0,12.8,yellow,cash,Lenox Hill West,Midtown East,Manhattan,Manhattan,13.566666666666666,9,Friday,0.0
2019-03-26 19:57:26,2019-03-26 20:08:08,1,1.3,9.0,0.0,0.0,10.8,yellow,credit card,East Harlem South,East Harlem North,Manhattan,Manhattan,10.7,19,Tuesday,0.0
2019-03-16 10:37:52,2019-03-16 10:56:39,2,2.34,13.5,4.2,0.0,21.0,yellow,credit card,UN/Turtle Bay South,West Chelsea/Hudson Yards,Manhattan,Manhattan,18.783333333333335,10,Saturday,0.3111111111111111
2019-03-01 19:17:38,2019-03-01 19:42:12,0,4.9,19.5,4.76,0.0,28.56,yellow,credit card,Midtown North,Battery Park City,Manhattan,Manhattan,24.566666666666666,19,Friday,0.2441025641025641
2019-03-02 01:35:48,2019-03-02 01:39:51,1,1.0,5.0,0.0,0.0,8.8,yellow,cash,Penn Station/Madison Sq West,Clinton East,Manhattan,Manhattan,4.05,1,Saturday,0.0
2019-03-02 23:03:46,2019-03-02 23:14:11,4,1.52,8.5,2.46,0.0,14.76,yellow,credit card,Times Sq/Theatre District,West Chelsea/Hudson Yards,Manhattan,Manhattan,10.416666666666666,23,Saturday,0.28941176470588237
2019-03-01 23:48:39,2019-03-02 00:08:39,1,3.76,16.0,3.0,0.0,22.8,yellow,credit card,Clinton West,East Village,Manhattan,Manhattan,20.0,23,Friday,0.1875
2019-03-21 13:39:17,2019-03-21 13:50:13,3,1.3,8.5,2.0,0.0,13.8,yellow,credit card,UN/Turtle Bay South,Union Sq,Manhattan,Manhattan,10.933333333333334,13,Thursday,0.23529411764705882
2019-03-19 22:24:14,2019-03-19 22:27:40,2,0.8,5.0,2.2,0.0,11.0,yellow,credit card,Midtown East,Upper East Side South,Manhattan,Manhattan,3.433333333333333,22,Tuesday,0.44000000000000006
2019-03-28 08:16:25,2019-03-28 08:24:01,1,0.73,6.5,1.96,0.0,11.76,yellow,credit card,Lenox Hill East,Upper East Side South,Manhattan,Manhattan,7.6,8,Thursday,0.30153846153846153
2019-03-20 07:31:39,2019-03-20 07:44:06,2,2.05,10.0,2.66,0.0,15.96,yellow,credit card,Lincoln Square East,Midtown East,Manhattan,Manhattan,12.45,7,Wednesday,0.266
2019-03-06 14:40:57,2019-03-06 14:51:57,2,1.9,9.5,3.2,0.0,16.0,yellow,credit card,West Village,West Chelsea/Hudson Yards,Manhattan,Manhattan,11.0,14,Wednesday,0.3368421052631579
2019-03-06 07:48:37,2019-03-06 07:56:23,1,0.97,7.0,2.06,0.0,12.36,yellow,credit card,Yorkville East,Lenox Hill West,Manhattan,Manhattan,7.766666666666667,7,Wednesday,0.2942857142857143
2019-03-26 21:38:52,2019-03-26 22:22:40,1,9.3,36.0,9.1,5.76,54.66,yellow,credit card,LaGuardia Airport,East Chelsea,Queens,Manhattan,43.8,21,Tuesday,0.25277777777777777
2019-03-14 00:43:34,2019-03-14 00:49:36,1,1.68,7.5,0.0,0.0,11.3,yellow,cash,Clinton East,Central Park,Manhattan,Manhattan,6.033333333333333,0,Thursday,0.0
2019-03-09 01:16:10,2019-03-09 01:25:55,5,2.18,9.0,2.56,0.0,15.36,yellow,credit card,Lower East Side,Penn Station/Madison Sq West,Manhattan,Manhattan,9.75,1,Saturday,0.28444444444444444
2019-03-01 17:09:11,2019-03-01 17:17:07,1,1.26,7.0,1.0,0.0,12.3,yellow,credit card,Midtown Center,Union Sq,Manhattan,Manhattan,7.933333333333334,17,Friday,0.14285714285714285
2019-03-12 23:55:52,2019-03-13 00:04:00,2,2.47,9.5,0.0,0.0,13.3,yellow,cash,Upper East Side North,Murray Hill,Manhattan,Manhattan,8.133333333333333,23,Tuesday,0.0
2019-03-28 11:42:31,2019-03-28 12:02:21,1,2.3,14.0,3.45,0.0,20.75,yellow,credit card,Kips Bay,Clinton West,Manhattan,Manhattan,19.833333333333332,11,Thursday,0.24642857142857144
2019-03-06 09:18:16,2019-03-06 09:22:11,5,0.87,5.0,1.0,0.0,9.3,yellow,credit card,East Village,Union Sq,Manhattan,Manhattan,3.9166666666666665,9,Wednesday,0.2
2019-03-24 06:17:11,2019-03-24 06:28:57,4,4.44,15.0,0.0,0.0,15.8,yellow,cash,Elmhurst,Steinway,Queens,Queens,11.766666666666667,6,Sunday,0.0
2019-03-14 12:30:25,2019-03-14 12:53:18,2,2.6,16.0,0.0,0.0,19.3,yellow,cash,Penn Station/Madison Sq West,Upper East Side South,Manhattan,Manhattan,22.883333333333333,12,Thursday,0.0
2019-03-10 13:00:22,2019-03-10 13:04:48,1,0.65,5.0,1.66,0.0,9.96,yellow,credit card,Lenox Hill West,Sutton Place/Turtle Bay North,Manhattan,Manhattan,4.433333333333334,13,Sunday,0.33199999999999996
2019-03-07 08:55:44,2019-03-07 08:58:43,1,0.48,4.0,0.0,0.0,7.3,yellow,cash,Garment District,Penn Station/Madison Sq West,Manhattan,Manhattan,2.9833333333333334,8,Thursday,0.0
2019-03-07 12:18:05,2019-03-07 12:37:01,4,2.9,14.0,3.45,0.0,20.75,yellow,credit card,Yorkville East,Murray Hill,Manhattan,Manhattan,18.933333333333334,12,Thursday,0.24642857142857144
2019-03-18 08:51:42,2019-03-18 09:13:30,1,7.0,22.0,2.0,0.0,27.3,yellow,credit card,Yorkville East,Financial District North,Manhattan,Manhattan,21.8,8,Monday,0.09090909090909091
2019-03-18 21:51:42,2019-03-18 21:58:28,1,1.6,7.0,2.15,0.0,12.95,yellow,credit card,Central Park,Lenox Hill West,Manhattan,Manhattan,6.766666666666667,21,Monday,0.3071428571428571
2019-03-15 10:22:08,2019-03-15 11:10:37,1,9.18,36.0,11.04,0.0,47.84,yellow,credit card,LaGuardia Airport,Downtown Brooklyn/MetroTech,Queens,Brooklyn,48.483333333333334,10,Friday,0.30666666666666664
2019-03-09 10:42:23,2019-03-09 10:49:36,1,1.1,7.0,1.0,0.0,11.3,yellow,credit card,Upper East Side South,Sutton Place/Turtle Bay North,Manhattan,Manhattan,7.216666666666667,10,Saturday,0.14285714285714285
2019-03-20 20:08:35,2019-03-20 20:26:52,1,4.32,17.0,5.2,0.0,26.0,yellow,credit card,Union Sq,Lincoln Square West,Manhattan,Manhattan,18.283333333333335,20,Wednesday,0.3058823529411765
2019-03-22 05:18:26,2019-03-22 05:30:26,2,2.9,11.5,2.3,0.0,17.6,yellow,credit card,Times Sq/Theatre District,Yorkville West,Manhattan,Manhattan,12.0,5,Friday,0.19999999999999998
2019-03-01 09:09:24,2019-03-01 09:15:54,1,0.67,6.0,2.33,0.0,11.63,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan,6.5,9,Friday,0.38833333333333336
2019-03-06 15:53:53,2019-03-06 16:17:58,1,2.9,16.5,2.97,0.0,22.77,yellow,credit card,Upper West Side South,UN/Turtle Bay South,Manhattan,Manhattan,24.083333333333332,15,Wednesday,0.18000000000000002
2019-03-26 21:18:06,2019-03-26 21:30:17,1,2.0,9.5,3.3,0.0,16.6,yellow,credit card,Union Sq,Lower East Side,Manhattan,Manhattan,12.183333333333334,21,Tuesday,0.34736842105263155
2019-03-05 20:49:58,2019-03-05 20:58:12,1,1.26,7.5,2.26,0.0,13.56,yellow,credit card,East Village,Murray Hill,Manhattan,Manhattan,8.233333333333333,20,Tuesday,0.3013333333333333
2019-03-29 23:15:57,2019-03-29 23:41:49,1,7.0,25.5,5.85,0.0,35.15,yellow,credit card,Lenox Hill East,Williamsburg (South Side),Manhattan,Brooklyn,25.866666666666667,23,Friday,0.22941176470588234
2019-03-16 14:53:14,2019-03-16 14:56:51,1,1.0,5.0,1.65,0.0,9.95,yellow,credit card,Lenox Hill East,Lenox Hill West,Manhattan,Manhattan,3.6166666666666667,14,Saturday,0.32999999999999996
2019-03-13 13:35:25,2019-03-13 14:26:41,1,12.27,44.5,0.0,0.0,45.3,yellow,credit card,Flatiron,East Tremont,Manhattan,Bronx,51.266666666666666,13,Wednesday,0.0
2019-03-08 10:29:01,2019-03-08 10:35:33,6,1.44,7.0,2.06,0.0,12.36,yellow,credit card,East Harlem South,Upper East Side North,Manhattan,Manhattan,6.533333333333333,10,Friday,0.2942857142857143
2019-03-17 23:33:52,2019-03-17 23:38:49,3,0.94,5.5,0.0,0.0,9.3,yellow,cash,Times Sq/Theatre District,Lincoln Square East,Manhattan,Manhattan,4.95,23,Sunday,0.0
2019-03-25 20:28:35,2019-03-25 20:34:31,1,0.9,6.0,1.95,0.0,11.75,yellow,credit card,Midtown East,Murray Hill,Manhattan,Manhattan,5.933333333333334,20,Monday,0.325
2019-03-07 10:04:56,2019-03-07 10:23:55,1,1.3,12.5,3.15,0.0,18.95,yellow,credit card,Midtown North,Murray Hill,Manhattan,Manhattan,18.983333333333334,10,Thursday,0.252
2019-03-02 16:03:01,2019-03-02 16:07:57,4,1.4,6.5,0.0,0.0,9.8,yellow,cash,Midtown South,Midtown North,Manhattan,Manhattan,4.933333333333334,16,Saturday,0.0
2019-03-27 10:48:26,2019-03-27 10:59:59,1,0.76,8.0,2.26,0.0,13.56,yellow,credit card,Midtown Center,Midtown East,Manhattan,Manhattan,11.55,10,Wednesday,0.2825
2019-03-10 21:39:10,2019-03-10 21:46:31,4,1.14,6.5,3.09,0.0,13.39,yellow,credit card,Union Sq,West Village,Manhattan,Manhattan,7.35,21,Sunday,0.47538461538461535
2019-03-26 17:42:42,2019-03-26 17:56:21,1,1.73,10.0,2.0,0.0,16.3,yellow,credit card,East Village,UN/Turtle Bay South,Manhattan,Manhattan,13.65,17,Tuesday,0.2
2019-03-30 14:53:53,2019-03-30 15:07:02,5,1.77,10.5,2.76,0.0,16.56,yellow,credit card,Flatiron,Central Park,Manhattan,Manhattan,13.15,14,Saturday,0.26285714285714284
2019-03-29 21:55:32,2019-03-29 22:07:27,1,1.6,9.5,0.0,0.0,13.3,yellow,cash,TriBeCa/Civic Center,Lower East Side,Manhattan,Manhattan,11.916666666666666,21,Friday,0.0
2019-03-23 14:22:30,2019-03-23 14:31:37,1,2.1,9.0,0.0,0.0,12.3,yellow,cash,Lenox Hill West,Central Park,Manhattan,Manhattan,9.116666666666667,14,Saturday,0.0
2019-03-17 11:10:40,2019-03-17 11:12:43,2,0.39,3.5,0.0,0.0,6.8,yellow,cash,East Village,East Village,Manhattan,Manhattan,2.05,11,Sunday,0.0
2019-03-04 06:40:48,2019-03-04 06:52:32,2,2.2,10.0,2.66,0.0,15.96,yellow,credit card,Lincoln Square West,Lenox Hill East,Manhattan,Manhattan,11.733333333333333,6,Monday,0.266
2019-03-16 10:23:19,2019-03-16 10:32:35,2,6.68,19.5,0.0,0.0,20.3,yellow,cash,LaGuardia Airport,Kew Gardens,Queens,Queens,9.266666666666667,10,Saturday,0.0
2019-03-14 09:27:03,2019-03-14 09:35:12,1,1.25,7.5,0.0,0.0,10.8,yellow,cash,Times Sq/Theatre District,Clinton West,Manhattan,Manhattan,8.15,9,Thursday,0.0
2019-03-22 00:36:39,2019-03-22 00:52:33,1,4.92,16.5,0.0,0.0,20.3,yellow,cash,Upper West Side South,Mott Haven/Port Morris,Manhattan,Bronx,15.9,0,Friday,0.0
2019-03-01 20:27:10,2019-03-01 20:34:42,1,1.47,7.0,1.0,0.0,11.8,yellow,credit card,Kips Bay,East Village,Manhattan,Manhattan,7.533333333333333,20,Friday,0.14285714285714285
2019-03-25 11:48:22,2019-03-25 11:57:03,1,1.52,7.5,2.16,0.0,12.96,yellow,credit card,Flatiron,Meatpacking/West Village West,Manhattan,Manhattan,8.683333333333334,11,Monday,0.28800000000000003
2019-03-18 08:29:57,2019-03-18 08:31:58,1,0.4,3.5,0.0,0.0,6.8,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan,2.0166666666666666,8,Monday,0.0
2019-03-22 20:49:58,2019-03-22 21:00:53,1,2.48,10.0,2.0,0.0,15.8,yellow,credit card,Meatpacking/West Village West,Clinton East,Manhattan,Manhattan,10.916666666666666,20,Friday,0.2
2019-03-26 04:07:03,2019-03-26 04:28:24,6,5.19,18.5,0.0,0.0,22.3,yellow,cash,Clinton East,Sunnyside,Manhattan,Queens,21.35,4,Tuesday,0.0
2019-03-24 11:39:31,2019-03-24 11:46:16,1,1.1,7.0,1.0,0.0,11.3,yellow,credit card,Yorkville East,Lenox Hill East,Manhattan,Manhattan,6.75,11,Sunday,0.14285714285714285
